707,964,1391558400
586,224,1388534400
696,953,1394236800
204,1593,1389484800
552,832,1396483200
782,1670,1403913600
659,1074,1403308800
368,1155,1374278400
630,1144,1374624000
452,959,1387065600
616,461,1379116800
423,1778,1394064000
178,257,1393891200
849,1039,1400457600
388,1334,1402963200
801,1526,1392163200
791,1561,1397692800
340,1440,1384905600
444,1215,1388361600
821,1460,1387065600
399,560,1398211200
825,394,1385596800
382,729,1404518400
741,437,1384819200
182,634,1393718400
678,200,1398384000
90,286,1392768000
172,1716,1395619200
487,1472,1376092800
606,981,1381622400
442,699,1388620800
673,1241,1400025600
669,1105,1400544000
506,897,1404777600
702,926,1393286400
392,954,1401408000
681,1723,1397606400
408,971,1381708800
348,753,1383436800
685,957,1397174400
648,409,1404518400
366,1185,1376438400
157,1474,1399939200
868,1580,1383696000
749,784,1383091200
315,1303,1389830400
174,1083,1395187200
281,185,1400025600
632,811,1373932800
228,261,1382572800
399,559,1398211200
383,877,1404259200
284,1257,1398729600
26,1558,1389657600
242,361,1376611200
310,322,1390780800
334,1231,1386201600
493,94,1403827200
58,691,1404432000
593,1211,1385942400
791,1562,1397692800
868,1581,1383696000
62,178,1402617600
630,1143,1374624000
274,158,1401148800
427,1349,1392768000
432,467,1390867200
873,17,1375660800
850,493,1399161600
353,1641,1382140800
536,633,1399334400
367,969,1374710400
818,399,1387929600
767,1219,1376006400
746,1201,1383868800
787,304,1400112000
250,922,1374969600
665,1370,1402272000
651,1687,1404432000
20,1775,1392336000
494,1616,1373155200
604,196,1382745600
655,1369,1404086400
419,1698,1394928000
265,853,1404432000
91,1104,1386288000
283,1209,1398816000
275,1488,1400976000
760,1222,1383264000
844,100,1404518400
670,991,1400457600
871,1410,1376524800
538,343,1399161600
812,1508,1390003200
445,1555,1388361600
814,1713,1389484800
725,1706,1388534400
89,556,1393286400
851,686,1395878400
278,1135,1396224000
414,1007,1395878400
842,1246,1374796800
687,734,1396742400
866,148,1385683200
417,1731,1395187200
735,1356,1386374400
737,1048,1385856000
376,929,1405209600
417,1733,1395187200
224,171,1383350400
588,368,1387670400
372,1442,1373241600
317,1451,1389484800
326,1550,1387670400
528,600,1400976000
718,485,1389657600
123,1254,1378166400
180,1102,1393804800
696,952,1394236800
826,888,1385078400
241,1263,1378339200
741,439,1384819200
381,805,1404691200
742,1437,1384300800
663,780,1402617600
447,1137,1387584000
599,1061,1384387200
308,996,1391558400
792,372,1397174400
816,1645,1389484800
388,1333,1402963200
347,1288,1383609600
104,1088,1389139200
790,818,1398556800
96,1654,1390867200
600,804,1384387200
240,1595,1378598400
46,772,1374278400
679,653,1398297600
794,983,1395705600
818,397,1387929600
132,139,1376092800
845,995,1403913600
306,593,1391731200
523,197,1402185600
796,1578,1395187200
863,1340,1388275200
595,615,1385251200
67,513,1400025600
163,1456,1398729600
336,423,1385424000
63,598,1402272000
61,652,1402790400
362,229,1378166400
669,1106,1400544000
154,44,1401408000
273,1763,1401235200
333,65,1386374400
693,1502,1394928000
322,1764,1388448000
651,1686,1404432000
297,1376,1394755200
808,1063,1390608000
784,744,1401580800
65,1417,1401148800
