621	457
489	694
274	158
857	1033
636	1099
838	1707
549	40
813	631
4	1253
610	1164
845	994
785	790
329	1552
512	966
579	640
253	1388
278	1135
783	806
583	1112
301	1631
644	55
472	1559
120	1024
334	1230
509	43
856	1284
666	1055
742	1437
293	986
220	219
877	21
802	1516
206	850
183	779
382	727
732	646
121	1746
333	65
454	1750
212	1771
14	1101
25	1745
345	1336
670	991
764	916
834	856
91	707
687	732
726	1530
838	1708
131	1292
348	753
457	103
475	570
287	1045
493	1752
157	1473
774	713
494	1616
104	1089
771	1683
217	621
813	632
596	355
269	611
79	295
144	136
127	752
476	428
806	1588
16	236
853	1615
654	830
692	1597
749	785
306	594
518	1363
374	1501
849	1038
607	635
369	873
561	2
715	906
452	959
762	948
390	961
447	1136
505	591
833	841
403	1675
796	1579
682	238
599	1060
350	1628
357	93
738	1175
409	581
242	361
174	1081
736	254
784	744
282	89
683	69
762	949
185	1352
681	1723
91	708
137	648
433	79
457	104
397	1429
293	987
159	726
707	964
534	1668
365	1576
86	1694
154	44
522	1511
381	805
328	872
560	1004
533	1599
758	1204
192	797
589	306
134	739
164	533
287	1044
852	1315
332	1012
686	174
484	1457
126	564
10	1651
777	32
450	1320
196	452
485	1700
452	960
323	128
108	839
798	1090
309	756
394	1019
812	1508
112	116
676	1203
409	1077
609	309
773	514
231	498
259	1355
372	1445
726	1528
799	1151
23	1649
578	278
689	47
163	1455
191	998
655	1366
456	282
565	390
598	1634
489	695
590	1396
263	408
532	1308
211	121
661	1014
462	1427
606	981
236	151
119	1411
133	1301
666	1051
129	864
847	160
521	406
245	325
545	1666
718	485
712	345
266	7
698	1154
403	1676
771	1682
691	1650
396	576
275	1488
723	339
539	814
414	1006
301	1632
109	27
59	73
702	924
262	177
740	1278
703	542
729	623
436	589
773	515
728	209
377	35
311	1319
49	1492
674	1506
432	469
468	1730
89	555
59	74
124	604
745	1235
730	1447
408	973
186	509
855	884
228	261
183	778
230	1478
361	670
295	431
432	468
721	1213
510	558
322	1765
360	1238
417	1731
865	703
728	208
656	1066
408	971
696	952
746	1201
585	550
353	1643
741	437
792	375
396	577
570	937
319	1453
506	899
855	883
842	1246
804	1539
409	1076
252	1029
859	243
719	524
552	832
270	595
865	701
139	678
51	1418
480	1108
500	331
724	605
61	652
12	919
122	1296
785	788
507	769
432	470
290	1294
576	1571
341	1310
865	700
690	1475
441	908
735	1358
572	1535
724	607
760	1221
680	657
596	356
566	1373
587	180
15	573
301	1633
642	274
764	913
202	1267
299	1311
763	1173
714	1660
864	1187
541	1226
768	1079
638	270
559	759
380	1462
275	1489
260	1768
636	1098
302	1146
155	1738
370	313
516	115
772	231
269	610
633	80
616	463
624	940
130	669
219	1657
627	1627
449	711
181	869
659	1075
715	905
346	1467
293	985
179	61
494	1617
1	489
833	842
491	447
391	894
476	426
823	704
655	1368
63	597
588	365
417	1732
123	1254
321	852
588	367
580	520
786	1141
627	1626
716	466
722	934
560	1005
445	1555
826	887
375	1148
497	1317
832	717
155	1739
625	978
188	1165
787	303
506	897
264	122
356	870
770	186
423	1778
603	862
417	1735
440	1003
854	1283
662	749
653	849
711	568
284	1257
640	548
493	99
634	1606
191	999
614	1567
166	9
574	1228
91	1104
408	169
177	1364
593	1211
10	1167
3	1648
830	721
702	926
619	1434
708	968
88	348
297	1376
372	1443
737	1049
645	1547
31	1693
741	438
599	1061
29	1232
538	343
243	1392
682	237
834	855
178	257
135	668
426	150
494	1618
757	782
545	414
504	262
331	1664
782	1669
638	267
52	928
784	745
689	46
478	472
846	663
633	82
247	201
541	1223
616	462
585	549
408	972
766	4
171	140
557	1325
483	1330
216	917
586	225
745	1236
674	1505
862	109
874	302
686	173
497	1316
507	768
487	1471
747	723
330	1534
870	1119
729	624
690	1476
679	653
578	277
714	1659
115	1753
734	741
316	866
717	359
499	143
736	256
302	1145
207	1140
515	645
163	1456
586	224
233	588
429	1250
190	1584
408	166
634	1607
463	250
603	860
213	1514
603	861
583	1113
651	1686
555	662
818	398
859	245
693	1502
373	580
680	655
526	1755
322	1764
422	649
418	1667
825	394
403	1674
211	120
158	1345
519	58
653	848
110	1568
457	102
76	488
711	569
840	659
721	1212
850	496
215	1422
590	1398
664	512
237	133
698	1153
77	892
284	1258
760	1181
727	381
208	1412
482	1281
792	376
254	1182
796	1577
13	808
201	566
688	1718
568	931
326	1551
872	1602
443	205
657	75
792	372
719	523
511	792
767	1219
762	947
74	737
10	1166
693	1504
563	582
35	1780
447	1137
688	1720
832	720
56	1380
845	995
549	38
553	800
607	636
235	1486
212	1770
417	385
247	202
195	1438
403	1162
465	1328
595	617
406	1191
448	53
272	1377
605	1695
222	134
367	969
694	1302
769	259
149	698
266	6
434	1130
646	1085
140	1722
780	1532
160	1192
106	817
158	1346
730	1449
638	271
724	606
479	1612
699	500
791	1564
787	304
205	1459
665	1370
296	902
394	1020
667	958
575	111
705	614
241	1263
251	1757
524	1125
22	473
260	1766
645	1546
127	751
314	329
847	161
440	1002
482	1282
581	1653
488	1260
65	1417
832	719
635	281
779	1273
800	672
83	553
416	421
343	321
642	273
174	1083
294	602
791	1562
502	826
490	945
93	1183
150	341
669	1105
248	1251
19	1037
385	1034
503	516
287	1042
798	1094
404	1195
749	786
442	699
861	1069
789	448
611	24
279	1382
530	204
101	545
11	287
505	592
289	1378
843	1464
639	1026
351	404
49	1491
62	178
97	608
675	1519
744	738
382	729
671	1431
558	291
751	474
304	1484
