67	517
86	1268
133	714
145	842
165	590
194	1288
220	977
240	1546
241	466
242	1549
267	1155
268	13
289	165
291	1659
305	666
321	1205
327	1858
334	24
346	615
349	602
352	994
358	1098
365	303
373	1900
382	789
388	1792
389	1425
391	1868
396	1521
397	336
402	1192
412	537
418	231
419	1664
426	44
428	1419
433	1279
434	877
435	1147
437	1159
442	311
445	902
452	1873
454	1053
455	314
456	685
457	177
461	655
470	93
475	1102
476	300
480	75
488	170
491	1032
492	243
493	448
494	885
495	1307
497	594
498	1628
502	785
504	938
510	699
511	1742
513	345
514	1047
522	1644
529	462
531	1820
542	1497
544	57
546	1530
548	635
550	328
551	1188
554	929
555	1061
558	968
563	139
565	296
566	32
576	1737
577	426
586	284
587	277
589	287
592	1361
594	1796
600	1105
602	1527
606	1329
607	1470
609	1603
612	307
619	1230
621	20
622	629
626	453
628	1581
634	824
635	1842
636	1208
643	1761
651	7
656	704
659	821
661	36
662	113
674	1347
683	571
684	1823
685	1632
687	1150
688	948
689	956
694	1534
696	340
697	1543
699	1011
704	1464
706	1651
707	803
708	1237
711	689
712	255
713	717
715	1377
719	640
720	1025
722	1163
723	1321
725	811
726	1318
729	125
733	839
737	83
738	926
741	730
744	1095
747	1442
750	1132
751	117
757	476
758	1057
759	1639
761	1675
767	192
770	105
771	671
772	1799
775	1678
776	422
777	1785
780	1067
781	1648
782	1704
784	1608
788	135
790	1830
791	1304
793	807
795	758
802	1271
803	748
808	1695
812	1788
815	1897
816	1827
817	143
818	742
822	1755
823	1501
824	1300
825	734
831	1241
832	923
833	619
834	892
835	160
836	1560
837	1392
839	1140
840	433
844	1758
845	1263
846	1667
848	215
850	1285
851	528
855	1556
857	1802
858	438
862	935
863	234
864	989
865	1906
866	871
867	769
870	1374
871	1336
872	1719
876	1586
878	401
879	1406
884	1136
885	1311
886	677
889	1092
890	545
891	1806
892	219
898	1428
899	72
900	1274
903	1729
904	54
905	576
906	485
908	646
910	324
911	1509
913	349
919	1890
922	251
923	1810
924	776
925	961
929	120
930	867
932	417
935	864
936	481
937	964
941	1454
944	1248
945	490
950	505
955	1685
956	651
959	1710
960	409
961	1672
963	1126
