566,33,1400112000
929,119,1389312000
207,1246,1391299200
493,448,1388534400
829,1447,1391990400
171,829,1400544000
26,1315,1394409600
879,1405,1404345600
305,666,1399507200
944,1249,1385078400
759,1639,1381276800
174,399,1400112000
37,1776,1386547200
470,94,1393027200
608,873,1391904000
764,396,1377216000
325,1563,1395187200
851,527,1382659200
953,1045,1380758400
440,1570,1399161600
905,577,1396742400
416,638,1404432000
859,574,1376352000
689,956,1403395200
661,36,1378166400
771,671,1374364800
817,144,1394668800
950,505,1383868800
722,1164,1393891200
899,71,1398384000
494,885,1388188800
129,522,1382313600
566,30,1400112000
676,981,1405382400
503,1219,1386633600
848,214,1383523200
531,1820,1376006400
548,636,1402876800
122,1517,1386460800
903,1730,1397433600
882,596,1404172800
349,385,1390867200
651,6,1381190400
703,833,1399507200
841,1903,1388880000
86,1268,1396656000
782,1704,1404172800
781,1649,1404259200
389,1425,1382832000
878,401,1404432000
655,1725,1380240000
52,1016,1405296000
122,1516,1386460800
285,974,1403481600
942,559,1385856000
159,851,1404432000
924,777,1390435200
643,1761,1383696000
871,1337,1405036800
8,627,1401408000
592,1362,1394841600
889,1091,1401753600
614,343,1390435200
315,1251,1397433600
190,1592,1395878400
734,531,1389830400
541,723,1404345600
866,870,1373328000
532,247,1374624000
843,1371,1388275200
922,252,1391644800
408,512,1405468800
246,617,1384732800
856,979,1378684800
194,1289,1394841600
731,507,1390608000
780,1067,1404432000
121,1388,1386633600
327,1858,1394668800
417,1258,1403654400
959,1710,1375228800
919,1891,1392681600
369,1812,1387497600
554,928,1402185600
335,606,1393459200
893,372,1400803200
668,1518,1374796800
119,1259,1387152000
872,1717,1404950400
936,480,1388016000
284,268,1404000000
565,297,1400198400
918,1860,1392681600
427,457,1402444800
754,132,1383177600
321,1206,1396051200
744,1095,1385942400
148,855,1373328000
657,291,1379203200
693,1474,1402444800
399,1619,1376956800
116,1196,1388361600
471,1116,1392940800
820,783,1394236800
577,427,1397952000
154,1004,1404950400
857,1803,1378425600
534,1430,1405641600
204,1190,1392249600
213,130,1390348800
899,72,1398384000
283,1401,1404086400
102,827,1393200000
685,1633,1404172800
157,1342,1404777600
789,621,1402790400
511,1741,1385337600
184,173,1396915200
780,1068,1404432000
927,206,1389571200
919,1889,1392681600
659,821,1378684800
776,421,1404864000
273,1398,1406073600
874,1049,1404864000
520,1165,1380931200
840,432,1389225600
165,591,1401926400
418,230,1403654400
1,28,1404864000
94,379,1395100800
445,901,1398211200
932,415,1388620800
564,1612,1400198400
863,235,1374710400
858,438,1378080000
871,1336,1405036800
770,103,1374796800
769,1693,1374883200
820,782,1394236800
719,639,1394236800
892,219,1400803200
307,1357,1398729600
816,1825,1394841600
651,7,1381190400
705,721,1399075200
912,1499,1394409600
857,1801,1378425600
764,395,1377216000
428,1420,1402358400
903,1729,1397433600
706,1650,1398902400
880,501,1404259200
228,430,1388275200
421,966,1403395200
779,1244,1404518400
795,757,1400716800
451,1769,1397779200
758,1056,1381968000
715,1376,1395878400
574,17,1398643200
411,1697,1405209600
413,1338,1404864000
725,810,1392681600
765,692,1376956800
769,1692,1374883200
702,1253,1399507200
946,1333,1384732800
704,1465,1399248000
803,748,1398470400
754,131,1383177600
818,741,1394496000
868,419,1405382400
747,1441,1385337600
935,865,1388534400
926,1386,1389657600
862,934,1374883200
907,1583,1396137600
492,244,1389398400
419,1664,1403568000
592,1360,1394841600
904,54,1397001600
373,1899,1387152000
436,1847,1400284800
385,1340,1384300800
637,1369,1384732800
708,1238,1398038400
674,1347,1373155200
354,1266,1390176000
614,342,1390435200
364,513,1388620800
