0	566
1	28
2	1682
3	1349
4	1752
5	548
6	162
7	1871
8	627
9	738
10	912
11	1504
12	914
13	354
14	363
15	1073
16	1865
17	1895
18	1350
19	189
20	560
21	368
22	1862
23	831
24	739
25	991
26	1315
27	1394
28	1399
29	309
30	519
31	549
32	916
33	414
34	357
35	881
36	11
37	1776
38	228
39	411
40	1290
41	1866
42	367
43	1748
44	648
45	1653
46	185
47	683
48	604
49	587
50	779
51	1215
52	1015
52	1016
53	1909
54	157
54	158
55	1735
56	1574
56	1575
57	403
58	834
59	852
60	915
61	1081
62	1532
63	815
63	816
64	1108
65	468
66	633
67	543
67	515
67	516
68	1185
69	1507
70	1834
70	1835
71	760
72	1492
72	1493
73	644
74	1142
74	1143
75	642
76	958
76	959
77	1175
78	98
79	1503
80	583
80	584
81	331
81	332
82	931
82	932
83	719
84	1460
85	1396
85	1397
86	1267
87	257
88	761
89	264
90	317
91	565
92	737
93	1777
94	379
95	1448
95	1449
96	679
97	1770
98	1458
99	1838
100	1482
101	1070
102	826
102	827
103	26
103	27
104	773
105	1199
106	50
107	860
107	861
108	1363
108	1364
109	80
109	81
110	167
111	1854
111	1855
112	1456
112	1457
113	1558
114	556
115	813
115	814
116	1196
117	1505
118	1568
119	1259
119	1260
120	168
121	1387
121	1388
122	1516
122	1517
123	38
124	542
125	145
126	1551
126	1552
127	148
128	209
129	522
130	1134
131	1007
132	996
132	997
133	713
134	887
134	888
135	1452
136	1089
137	582
138	746
139	781
140	1221
140	1222
141	208
142	1226
143	1216
144	455
145	841
146	1291
147	374
148	855
148	856
149	1715
150	202
150	203
151	1699
151	1700
152	1358
153	1490
153	1491
154	1003
154	1004
155	908
155	909
156	693
156	694
157	1342
157	1343
158	552
158	553
159	850
159	851
160	1017
161	450
161	451
162	155
163	524
163	525
164	1886
164	1887
165	588
165	589
166	533
167	1461
168	1883
169	122
170	562
171	829
171	830
172	227
173	1161
174	399
175	762
176	1771
176	1772
177	333
177	334
178	261
178	262
179	1879
179	1880
180	293
180	294
181	707
181	708
182	1082
183	97
184	172
184	173
185	1706
186	787
187	1779
188	375
189	265
189	266
190	1592
190	1593
191	1578
191	1579
192	381
193	771
193	772
194	1287
195	1590
195	1591
196	1172
196	1173
197	495
197	496
198	631
198	632
199	440
199	441
200	390
201	1594
202	87
202	88
203	1078
203	1079
204	1190
205	0
206	1488
206	1489
207	1246
208	198
208	199
209	1624
209	1625
210	398
211	765
212	1119
212	1120
213	129
213	130
214	1634
214	1635
215	643
216	942
216	943
217	446
218	197
219	1740
220	976
221	397
222	1201
222	1202
223	210
223	211
224	1536
225	1123
225	1124
226	1588
226	1589
227	1622
227	1623
228	430
228	431
229	1055
230	695
231	682
232	1783
233	1569
234	1479
234	1480
235	607
236	364
237	1908
238	1877
239	1484
239	1485
240	1545
241	465
242	1548
243	1203
244	1881
244	1882
245	1023
246	617
247	330
248	263
249	1239
250	1615
251	1352
251	1353
252	156
253	90
253	91
254	1313
254	1314
255	778
256	1481
257	1351
258	1395
259	1214
260	1655
260	1656
261	687
262	1477
262	1478
263	1870
264	844
264	845
265	494
266	1565
267	1154
268	12
269	1344
269	1345
270	1412
271	1884
271	1885
272	953
273	1398
274	1654
275	1071
275	1072
276	950
276	951
277	1243
278	195
278	196
279	680
279	681
280	625
281	853
281	854
282	444
282	445
283	1401
283	1402
284	268
285	974
285	975
286	510
287	626
288	653
289	164
290	1444
290	1445
291	1658
292	212
292	213
293	1566
293	1567
294	1389
295	858
295	859
296	1000
297	1661
