474,1350,1377216000
759,675,1389571200
163,870,1398038400
26,726,1385683200
808,8,1403913600
285,1234,1396051200
862,591,1383350400
746,924,1393459200
165,1583,1397174400
37,487,1377734400
449,1122,1386633600
592,620,1381708800
748,639,1387065600
301,269,1392249600
881,1587,1376352000
871,1635,1380931200
419,474,1392076800
831,224,1393632000
393,1186,1397865600
849,1386,1387411200
672,630,1389052800
647,1132,1395360000
755,1623,1390521600
772,230,1386806400
710,118,1404950400
862,590,1383350400
476,1505,1376956800
126,575,1375488000
553,1381,1389744000
658,1206,1392336000
489,1312,1405209600
782,1000,1383609600
516,176,1398816000
534,149,1393804800
122,1041,1376524800
829,1475,1393718400
323,431,1387238400
638,872,1396828800
690,407,1383955200
776,1061,1386201600
86,131,1390435200
369,382,1404950400
807,1229,1404691200
641,831,1396569600
50,686,1404000000
121,349,1376611200
269,1433,1400976000
862,586,1383350400
153,221,1400803200
847,1077,1388016000
634,1109,1398470400
803,1742,1405814400
8,866,1397520000
578,87,1385078400
817,1620,1398902400
601,490,1378425600
293,825,1393891200
180,419,1392940800
722,1522,1402444800
525,747,1395446400
798,3,1374710400
519,1073,1398038400
846,1732,1388620800
387,730,1400716800
238,1301,1375920000
788,1539,1381363200
184,1374,1392595200
719,843,1404086400
767,1021,1388102400
120,1442,1376697600
302,986,1392249600
394,1533,1397520000
879,64,1376784000
845,106,1389571200
348,5,1378771200
541,1557,1392940800
312,895,1389484800
822,1395,1397347200
652,677,1394409600
116,1138,1379289600
856,10,1385251200
268,1396,1401148800
552,259,1390348800
883,990,1374105600
405,1246,1393804800
742,1564,1394064000
298,537,1392681600
733,1716,1397174400
140,129,1403136000
642,684,1396396800
675,1165,1388707200
380,1341,1402531200
115,229,1379808000
449,1124,1386633600
565,844,1387324800
148,1637,1401840000
520,401,1397692800
196,801,1389657600
206,1117,1387497600
826,996,1395014400
267,1424,1401235200
98,1378,1385164800
667,1595,1389657600
150,203,1401667200
778,409,1385856000
495,29,1404345600
175,1376,1393632000
767,1022,1388102400
848,326,1387584000
844,272,1389571200
644,581,1396224000
760,1199,1389571200
260,823,1403568000
805,439,1404950400
504,623,1401840000
161,243,1398124800
394,1534,1397520000
1,430,1405036800
93,1699,1388448000
425,338,1390694400
852,512,1386979200
551,921,1390348800
811,521,1402012800
753,53,1390867200
752,1646,1391558400
706,1417,1374278400
821,1589,1397779200
288,1524,1395014400
799,1519,1374278400
638,873,1396828800
692,526,1383523200
836,1652,1391644800
748,638,1387065600
408,1094,1392940800
829,1474,1393718400
692,527,1383523200
810,1292,1402185600
221,1179,1381449600
399,909,1396569600
764,804,1388620800
784,1562,1383350400
429,879,1390262400
745,1656,1393632000
702,170,1378425600
560,173,1388361600
388,1213,1400716800
390,958,1400025600
713,278,1404518400
749,143,1392508800
752,1645,1391558400
688,1509,1384560000
865,352,1382313600
692,524,1383523200
790,1550,1379548800
741,646,1394841600
802,1491,1373155200
735,658,1396915200
855,1338,1386115200
832,1393,1393632000
473,25,1378425600
397,1267,1396828800
577,544,1385078400
352,204,1377648000
417,1019,1392163200
363,1163,1374019200
626,276,1401753600
696,690,1380758400
657,1459,1392768000
331,102,1384473600
601,489,1378425600
342,446,1381276800
661,85,1391644800
448,758,1386979200
833,1035,1392768000
763,1006,1388966400
